39899.978410	-142284	39899.978410	39899.981184	-239.682029
40000.008460	-140680	40000.008460	40000.011175	-234.532904
40099.976150	-139077	40099.976150	40099.978802	-229.138669
40200.006200	-137473	40200.006200	40200.008792	-223.989543
40299.973890	-135870	40299.973890	40299.976420	-218.595309
40400.003940	-134266	40400.003940	40400.006410	-213.446184
40499.971620	-132663	40499.971620	40499.974038	-208.915950
40600.001670	-131059	40600.001670	40600.004028	-203.766824
40699.969360	-129456	40699.969360	40699.971656	-198.372589
40799.999400	-127852	40799.999400	40800.001646	-194.087463
40899.967090	-126249	40899.967090	40899.969274	-188.693229
40999.997130	-124645	40999.997130	40999.999264	-184.408103
41100.027180	-123041	41100.027180	41100.029255	-179.258978
41199.994860	-121438	41199.994860	41199.996882	-174.728744
41300.024900	-119834	41300.024900	41300.026873	-170.443618
41399.992580	-118231	41399.992580	41399.994500	-165.913384
41500.022620	-116627	41500.022620	41500.024491	-161.628257
41599.990300	-115024	41599.990300	41599.992118	-157.098023
41700.020340	-113420	41700.020340	41700.022109	-152.812898
41799.988020	-111817	41799.988020	41799.989736	-148.282664
41900.018060	-110213	41900.018060	41900.019727	-143.997538
41999.985740	-108610	41999.985740	41999.987354	-139.467304
42100.015770	-107006	42100.015770	42100.017345	-136.046178
42199.983450	-105403	42199.983450	42199.984972	-131.515943
42300.013480	-103799	42300.013480	42300.014963	-128.094817
42399.981160	-102196	42399.981160	42399.982590	-123.564583
42500.011190	-100592	42500.011190	42500.012581	-120.143458
42599.978860	-98989	42599.978860	42599.980208	-116.477223
42700.008900	-97385	42700.008900	42700.010199	-112.192098
42799.976570	-95782	42799.976570	42799.977826	-108.525864
42900.006600	-94178	42900.006600	42900.007816	-105.104738
42999.974270	-92575	42999.974270	42999.975444	-101.438503
43100.004300	-90971	43100.004300	43100.005434	-98.017377
43199.971970	-89368	43199.971970	43199.973062	-94.351143
43300.002000	-87764	43300.002000	43300.003052	-90.930018
43399.969660	-86161	43399.969660	43399.970680	-88.127783
43499.999690	-84557	43499.999690	43500.000670	-84.706658
43600.029720	-82953	43600.029720	43600.030661	-81.285532
43699.997380	-81350	43699.997380	43699.998288	-78.483297
43800.027410	-79746	43800.027410	43800.028279	-75.062172
43899.995070	-78143	43899.995070	43899.995906	-72.259938
44000.025090	-76539	44000.025090	44000.025897	-69.702812
44099.992750	-74936	44099.992750	44099.993524	-66.900578
44200.022780	-73332	44200.022780	44200.023515	-63.479452
44299.990440	-71729	44299.990440	44299.991142	-60.677218
44400.020460	-70125	44400.020460	44400.021133	-58.120092
44499.988120	-68522	44499.988120	44499.988760	-55.317857
44600.018140	-66918	44600.018140	44600.018751	-52.760732
44699.985790	-65315	44699.985790	44699.986378	-50.822498
44800.015810	-63711	44800.015810	44800.016369	-48.265372
44899.983470	-62108	44899.983470	44899.983996	-45.463137
45000.013480	-60504	45000.013480	45000.013987	-43.770012
45099.981140	-58901	45099.981140	45099.981614	-40.967777
45200.011150	-57297	45200.011150	45200.011605	-39.274652
45299.978810	-55694	45299.978810	45299.979232	-36.472417
45400.008820	-54090	45400.008820	45400.009223	-34.779292
45499.976470	-52487	45499.976470	45499.976850	-32.841057
45600.006490	-50883	45600.006490	45600.006841	-30.283932
45699.974130	-49280	45699.974130	45699.974468	-29.209697
45800.004150	-47676	45800.004150	45800.004458	-26.652572
45899.971790	-46073	45899.971790	45899.972086	-25.578337
46000.001810	-44469	46000.001810	46000.002076	-23.021211
46099.969450	-42866	46099.969450	46099.969704	-21.946977
46199.999460	-41262	46199.999460	46199.999694	-20.253852
46300.029470	-39658	46300.029470	46300.029685	-18.560726
46399.997110	-38055	46399.997110	46399.997312	-17.486492
46500.027120	-36451	46500.027120	46500.027303	-15.793366
46599.994760	-34848	46599.994760	46599.994930	-14.719132
46700.024770	-33244	46700.024770	46700.024921	-13.026006
46799.992410	-31641	46799.992410	46799.992548	-11.951771
46900.022410	-30037	46900.022410	46900.022539	-11.122646
46999.990060	-28434	46999.990060	46999.990166	-9.184412
47100.020060	-26830	47100.020060	47100.020157	-8.355286
47199.987700	-25227	47199.987700	47199.987784	-7.281051
47300.017700	-23623	47300.017700	47300.017775	-6.451926
47399.985340	-22020	47399.985340	47399.985402	-5.377692
47500.015340	-20416	47500.015340	47500.015393	-4.548566
47599.982970	-18813	47599.982970	47599.983020	-4.338331
47700.012970	-17209	47700.012970	47700.013011	-3.509206
47799.980600	-15606	47799.980600	47799.980638	-3.298971
47900.010600	-14002	47900.010600	47900.010629	-2.469846
47999.978240	-12399	47999.978240	47999.978256	-1.395611
48100.008230	-10795	48100.008230	48100.008247	-1.430486
48199.975860	-9192	48199.975860	48199.975874	-1.220252
48300.005860	-7588	48300.005860	48300.005865	-0.391126
48399.973490	-5985	48399.973490	48399.973492	-0.180891
48500.003480	-4381	48500.003480	48500.003482	-0.215766
48599.971110	-2778	48599.971110	48599.971110	-0.005531
48700.001100	-1174	48700.001100	48700.001100	-0.040405
48800.031090	430	48800.031090	48800.031091	-0.075281
48899.998720	2033	48899.998720	48899.998718	0.134955
49000.028710	3637	49000.028710	49000.028709	0.100080
49099.996330	5240	49099.996330	49099.996336	-0.553685
49200.026320	6844	49200.026320	49200.026327	-0.588560
49299.993940	8447	49299.993940	49299.993954	-1.242326
49400.023930	10051	49400.023930	49400.023945	-1.277200
49499.991550	11654	49499.991550	49499.991572	-1.930965
49600.021540	13258	49600.021540	49600.021563	-1.965840
49699.989160	14861	49699.989160	49699.989190	-2.619606
49800.019140	16465	49800.019140	49800.019181	-3.518480
49899.986760	18068	49899.986760	49899.986808	-4.172245
50000.016750	19672	50000.016750	50000.016799	-4.207120
50099.984360	21275	50099.984360	50099.984426	-5.724885
50200.014340	22879	50200.014340	50200.014417	-6.623760
50299.981960	24482	50299.981960	50299.982044	-7.277525
50400.011940	26086	50400.011940	50400.012035	-8.176400
50499.979560	27689	50499.979560	50499.979662	-8.830165
50600.009530	29293	50600.009530	50600.009653	-10.593039
50699.977150	30896	50699.977150	50699.977280	-11.246805
50800.007130	32500	50800.007130	50800.007271	-12.145680
50899.974740	34103	50899.974740	50899.974898	-13.663446
51000.004710	35707	51000.004710	51000.004889	-15.426319
51099.972330	37310	51099.972330	51099.972516	-16.080086
51200.002300	38914	51200.002300	51200.002507	-17.842960
51299.969910	40517	51299.969910	51299.970134	-19.360725
51399.999880	42121	51399.999880	51400.000124	-21.123599
51500.029850	43725	51500.029850	51500.030115	-22.886474
51599.997460	45328	51599.997460	51599.997742	-24.404240
51700.027430	46932	51700.027430	51700.027733	-26.167114
51799.995040	48535	51799.995040	51799.995360	-27.684880
51900.025010	50139	51900.025010	51900.025351	-29.447754
51999.992610	51742	51999.992610	51999.992978	-31.829520
52100.022580	53346	52100.022580	52100.022969	-33.592394
52199.990180	54949	52199.990180	52199.990596	-35.974160
52300.020150	56553	52300.020150	52300.020587	-37.737034
52399.987750	58156	52399.987750	52399.988214	-40.118800
52500.017710	59760	52500.017710	52500.018205	-42.745674
52599.985320	61363	52599.985320	52599.985832	-44.263440
52700.015280	62967	52700.015280	52700.015823	-46.890314
52799.982880	64570	52799.982880	52799.983450	-49.272079
52900.012840	66174	52900.012840	52900.013441	-51.898953
52999.980440	67777	52999.980440	52999.981068	-54.280720
53100.010400	69381	53100.010400	53100.011059	-56.907594
53199.977990	70984	53199.977990	53199.978686	-60.153359
53300.007950	72588	53300.007950	53300.008677	-62.780234
53399.975550	74191	53399.975550	53399.976304	-65.161999
53500.005510	75795	53500.005510	53500.006295	-67.788874
53599.973100	77398	53599.973100	53599.973922	-71.034639
53700.003060	79002	53700.003060	53700.003913	-73.661514
53799.970650	80605	53799.970650	53799.971540	-76.907279
53900.000600	82209	53900.000600	53900.001531	-80.398154
53999.968190	83812	53999.968190	53999.969158	-83.643919
54099.998150	85416	54099.998150	54099.999149	-86.270794
54200.028100	87020	54200.028100	54200.029139	-89.761668
54299.995690	88623	54299.995690	54299.996766	-93.007433
54400.025640	90227	54400.025640	54400.026757	-96.498309
54499.993230	91830	54499.993230	54499.994384	-99.744074
54600.023180	93434	54600.023180	54600.024375	-103.234948
54699.990760	95037	54699.990760	54699.992002	-107.344714
54800.020710	96641	54800.020710	54800.021993	-110.835589
54899.988300	98244	54899.988300	54899.989620	-114.081354
55000.018240	99848	55000.018240	55000.019611	-118.436228
55099.985830	101451	55099.985830	55099.987238	-121.681994
55200.015770	103055	55200.015770	55200.017229	-126.036869
55299.983350	104658	55299.983350	55299.984856	-130.146634
55400.013300	106262	55400.013300	55400.014847	-133.637508
55499.980880	107865	55499.980880	55499.982474	-137.747273
55600.010820	109469	55600.010820	55600.012465	-142.102148
55699.978400	111072	55699.978400	55699.980092	-146.211914
55800.008340	112676	55800.008340	55800.010083	-150.566788
55899.975920	114279	55899.975920	55899.977710	-154.676554
56000.005860	115883	56000.005860	56000.007701	-159.031428
56099.973430	117486	56099.973430	56099.975328	-164.005194
56200.003370	119090	56200.003370	56200.005319	-168.360068
56299.970950	120693	56299.970950	56299.972946	-172.469833
56400.000880	122297	56400.000880	56400.002937	-177.688708
56499.968460	123900	56499.968460	56499.970564	-181.798474
56599.998390	125504	56599.998390	56600.000555	-187.017348
56700.028330	127108	56700.028330	56700.030545	-191.372223
56799.995900	128711	56799.995900	56799.998173	-196.345988
56900.025830	130315	56900.025830	56900.028163	-201.564862
56999.993400	131918	56999.993400	56999.995790	-206.538628
57100.023330	133522	57100.023330	57100.025781	-211.757502
57199.990900	135125	57199.990900	57199.993408	-216.731268
57300.020830	136729	57300.020830	57300.023399	-221.950142
57399.988400	138332	57399.988400	57399.991026	-226.923907
57500.018330	139936	57500.018330	57500.021017	-232.142783
57599.985900	141539	57599.985900	57599.988644	-237.116548
57700.015820	143143	57700.015820	57700.018635	-243.199422
57799.983390	144746	57799.983390	57799.986262	-248.173187
57900.013310	146350	57900.013310	57900.016253	-254.256062
57999.980880	147953	57999.980880	57999.983880	-259.229828
58100.010800	149557	58100.010800	58100.013871	-265.312702
58199.978360	151160	58199.978360	58199.981498	-271.150467
58300.008290	152764	58300.008290	58300.011489	-276.369342
58399.975850	154367	58399.975850	58399.979116	-282.207108
58500.005770	155971	58500.005770	58500.009107	-288.289982
58599.973330	157574	58599.973330	58599.976734	-294.127748
58700.003250	159178	58700.003250	58700.006725	-300.210622
58799.970810	160781	58799.970810	58799.974352	-306.048388
58900.000720	162385	58900.000720	58900.004343	-312.995262
58999.968280	163988	58999.968280	58999.971970	-318.833027
59099.998200	165592	59099.998200	59100.001961	-324.915902
59199.965750	167195	59199.965750	59199.969588	-331.617667
59299.995670	168799	59299.995670	59299.999579	-337.700543
59400.025590	170403	59400.025590	59400.029569	-343.783417
59499.993140	172006	59499.993140	59499.997197	-350.485182
59600.023050	173610	59600.023050	59600.027187	-357.432056
59699.990600	175213	59699.990600	59699.994815	-364.133822
59800.020520	176817	59800.020520	59800.024805	-370.216697
59899.988060	178420	59899.988060	59899.992432	-377.782462
60000.017980	180024	60000.017980	60000.022423	-383.865337
60099.985520	181627	60099.985520	60099.990050	-391.431102
60200.015430	183231	60200.015430	60200.020041	-398.377976
60299.982980	184834	60299.982980	60299.987668	-405.079742
60400.012890	186438	60400.012890	60400.017659	-412.026616
60499.980440	188041	60499.980440	60499.985286	-418.728382
60600.010340	189645	60600.010340	60600.015277	-426.539256
60699.977890	191248	60699.977890	60699.982904	-433.241022
60800.007790	192852	60800.007790	60800.012895	-441.051896
60899.975330	194455	60899.975330	60899.980522	-448.617662
61000.005240	196059	61000.005240	61000.010513	-455.564536
61099.972780	197662	61099.972780	61099.978140	-463.130302
61200.002680	199266	61200.002680	61200.008131	-470.941176
61299.970220	200869	61299.970220	61299.975758	-478.506941
61400.000120	202473	61400.000120	61400.005749	-486.317816
61499.967660	204076	61499.967660	61499.973376	-493.883581
61599.997560	205680	61599.997560	61600.003367	-501.694456
61699.965100	207283	61699.965100	61699.970994	-509.260222
61799.995000	208887	61799.995000	61800.000985	-517.071096
61900.024900	210491	61900.024900	61900.030975	-524.881971
61999.992430	212094	61999.992430	61999.998603	-533.311736
62100.022330	213698	62100.022330	62100.028593	-541.122611
62199.989860	215301	62199.989860	62199.996221	-549.552376
62300.019760	216905	62300.019760	62300.026211	-557.363251
62399.987290	218508	62399.987290	62399.993839	-565.793017
62500.017180	220112	62500.017180	62500.023829	-574.467890
62599.984710	221715	62599.984710	62599.991457	-582.897656
62700.014600	223319	62700.014600	62700.021447	-591.572530
62799.982130	224922	62799.982130	62799.989074	-600.002296
62900.012020	226526	62900.012020	62900.019065	-608.677170
62999.979550	228129	62999.979550	62999.986692	-617.106936
63100.009440	229733	63100.009440	63100.016683	-625.781811
63199.976970	231336	63199.976970	63199.984310	-634.211576
63300.006860	232940	63300.006860	63300.014301	-642.886450
63399.974380	234543	63399.974380	63399.981928	-652.180216
63500.004270	236147	63500.004270	63500.011919	-660.855090
63599.971790	237750	63599.971790	63599.979546	-670.148856
63700.001680	239354	63700.001680	63700.009537	-678.823730
63799.969200	240957	63799.969200	63799.977164	-688.117496
63899.999080	242561	63899.999080	63900.007155	-697.656370
63999.966600	244164	63999.966600	63999.974782	-706.950136
64099.996490	245768	64099.996490	64100.004773	-715.625010
64199.964000	247371	64199.964000	64199.972400	-725.782776
64299.993890	248975	64299.993890	64300.002391	-734.457651
64399.961400	250578	64399.961400	64399.970018	-744.615416
64499.991280	252182	64499.991280	64500.000009	-754.154290
64600.021160	253786	64600.021160	64600.029999	-763.693165
64699.988680	255389	64699.988680	64699.997627	-772.986930
64800.018560	256993	64800.018560	64800.027617	-782.525805
64899.986070	258596	64899.986070	64899.995245	-792.683570
65000.015950	260200	65000.015950	65000.025235	-802.222445
65099.983460	261803	65099.983460	65099.992863	-812.380210
65200.013330	263407	65200.013330	65200.022853	-822.783084
65299.980850	265010	65299.980850	65299.990481	-832.076850
65400.010720	266614	65400.010720	65400.020471	-842.479725
65499.978230	268217	65499.978230	65499.988098	-852.637490
65600.008100	269821	65600.008100	65600.018089	-863.040364
65699.975610	271424	65699.975610	65699.985716	-873.198130
65800.005480	273028	65800.005480	65800.015707	-883.601003
65899.972990	274631	65899.972990	65899.983334	-893.758770
66000.002860	276235	66000.002860	66000.013325	-904.161646
66099.970360	277838	66099.970360	66099.980952	-915.183410
66200.000230	279442	66200.000230	66200.010943	-925.586284
66299.967730	281045	66299.967730	66299.978570	-936.608050
66399.997600	282649	66399.997600	66400.008561	-947.010924
66499.965100	284252	66499.965100	66499.976188	-958.032690
66599.994970	285856	66599.994970	66600.006179	-968.435564
66699.962470	287459	66699.962470	66699.973806	-979.457331
66799.992330	289063	66799.992330	66800.003797	-990.724205
66899.959830	290666	66899.959830	66899.971424	-1001.745970
66999.989690	292270	66999.989690	67000.001415	-1013.012844
67099.957190	293873	67099.957190	67099.969042	-1024.034610
67199.987050	295477	67199.987050	67199.999033	-1035.301484
67300.016910	297081	67300.016910	67300.029023	-1046.568358
67399.984410	298684	67399.984410	67399.996651	-1057.590125
67500.014270	300288	67500.014270	67500.026641	-1068.856999
67599.981760	301891	67599.981760	67599.994269	-1080.742765
67700.011620	303495	67700.011620	67700.024259	-1092.009638
67799.979120	305098	67799.979120	67799.991887	-1103.031404
67900.008970	306702	67900.008970	67900.021877	-1115.162279
67999.976460	308305	67999.976460	67999.989505	-1127.048043
68100.006320	309909	68100.006320	68100.019495	-1138.314919
68199.973810	311512	68199.973810	68199.987123	-1150.200684
68300.003660	313116	68300.003660	68300.017113	-1162.331559
68399.971150	314719	68399.971150	68399.984740	-1174.217325
68500.001000	316323	68500.001000	68500.014731	-1186.348198
68599.968490	317926	68599.968490	68599.982358	-1198.233964
68699.998340	319530	68699.998340	68700.012349	-1210.364838
68799.965830	321133	68799.965830	68799.979976	-1222.250604
68899.995680	322737	68899.995680	68900.009967	-1234.381477
68999.963160	324340	68999.963160	68999.977594	-1247.131245
69099.993010	325944	69099.993010	69100.007585	-1259.262118
69199.960490	327547	69199.960490	69199.975212	-1272.011884
69299.990340	329151	69299.990340	69300.005203	-1284.142758
69399.957820	330754	69399.957820	69399.972830	-1296.892524
69499.987670	332358	69499.987670	69500.002821	-1309.023398
69599.955150	333961	69599.955150	69599.970448	-1321.773164
69699.984990	335565	69699.984990	69700.000439	-1334.768039
69800.014830	337169	69800.014830	69800.030429	-1347.762913
69899.982310	338772	69899.982310	69899.998057	-1360.512678
